G17 , Rubiaceae , Duroia longiflora Ducke , Purui ,1538,16.789,16.793,16.808,16.82,16.829,16.823,16.828,16.847,16.857,16.896,16.92,16.929,16.917,16.916,16.919,16.912,16.918,16.934,16.955,16.974,16.988,17.006,17.009,17.03
G17 , Lecythidaceae , Eschweilera coriacea ( A. P. Decandolle ) Mart ex Berg , Matamata branco ,1543,18.167,18.299,18.367,18.427,18.475,18.519,18.605,18.836,18.866,18.977,19.006,19.028,19.015,19.149,19.06,19.136,19.278,19.369,19.427,19.441,19.481,19.671,19.81,20.139
G17 , Meliaceae , Trichilia micrantha Benth. , Muirarema ,1546,11.503,11.503,11.504,11.522,11.538,11.536,11.538,11.537,11.543,11.553,11.577,11.603,11.602,11.6,11.609,11.624,11.649,11.686,11.694,11.688,11.708,11.7,11.715,11.721
G17 , Meliaceae , Carapa guianensis Audl. , Andiroba ,1548,23.547,23.596,23.774,23.926,24.05,24.111,24.165,24.244,24.327,24.519,24.702,24.848,24.957,25.067,25.194,25.317,25.414,25.583,25.721,25.818,25.945,26.331,26.114,26.284
G18 , Meliaceae , Trichilia sp. , Jatauba ,1549,11.122,11.165,11.183,11.193,11.204,11.209,11.208,11.219,11.244,11.32,11.388,11.469,11.5,11.521,11.519,11.564,11.606,11.695,11.723,11.762,11.774,11.651,11.814,11.853
G18 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,810,54.311,54.395,54.515,54.613,54.672,54.702,54.774,54.925,54.993,55.146,55.266,55.31,55.333,55.452,55.582,55.714,55.909,56.109,56.276,56.322,56.455,56.747,56.881,57.308
G18 , Lecythidaceae , Eschweilera observa (Berg) Miers , Matamata vermelho  ,808,111.465,111.464,111.464,111.472,111.355,111.489,111.474,111.504,111.618,111.628,111.636,111.505,111.479,111.457,111.511,111.511,111.325,111.233,111.323,111.259,111.209,111.221,111.209,111.215
G18 , Sapotaceae , Pouteria paraensis , Abiu seco ,809,45.071,45.07,45.074,45.072,45.07,45.084,45.097,45.096,45.112,45.112,45.113,45.138,45.155,45.162,45.209,45.29,45.394,45.485,45.564,45.584,45.589,45.708,45.797,46.006
G18 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1558,16.2,16.2,16.198,16.196,16.196,16.197,16.194,16.238,16.282,16.315,16.321,16.329,16.324,16.376,16.476,16.627,16.728,16.845,16.899,16.913,16.93,16.971,16.985,17.041
G18 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1554,17,16.997,16.994,16.996,16.984,17.044,17.157,17.159,17.177,17.204,17.206,17.249,17.284,17.279,17.313,17.342,17.337,17.349,17.37,17.369,17.484,17.634,17.724,17.963
G18 , Caesalpinaceae , Stryphnodendron paniculatum , Tachirana ,1551,23.376,23.516,23.607,23.657,23.67,23.796,24.01,24.224,24.405,24.548,24.625,24.622,24.64,24.807,24.974,25.178,25.331,25.427,25.496,25.515,25.523,25.908,26.122,26.721
G18 , Moraceae , Maquira guianensis ( Aubl ) Hub. , Muiratinga ,1555,16.151,16.204,16.305,16.411,16.519,16.523,16.536,16.557,16.558,16.56,16.632,16.681,16.718,16.732,16.752,16.76,16.761,16.773,16.774,16.799,16.798,16.835,16.806,16.813
G18 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1556,15.038,15.161,15.28,15.409,15.467,15.461,15.467,15.629,15.703,15.927,16.07,16.215,16.228,16.374,16.596,16.763,16.926,17.07,17.19,17.185,17.375,17.617,17.756,18.136
G18 , Burseraceae , Tetragastris altissima ( Aubl ) Swartz , Breu manga ,1557,28.308,28.311,28.315,28.313,28.313,28.316,28.285,28.294,28.305,28.4,28.522,28.581,28.583,28.602,28.748,28.829,28.936,28.992,29.054,29.066,29.073,29.191,29.23,29.387
G19 , Meliaceae , Carapa guianensis Audl. , Andiroba ,1563,16.197,16.22,16.272,16.446,16.62,16.721,16.812,16.959,17.144,17.416,17.646,17.551,17.575,17.661,17.808,17.971,18.226,18.404,18.439,18.436,18.446,18.42,18.383,18.32
G19 , Annonaceae , Guatteria poeppigiana Mart. , Envira preta ,849,41.2,41.46,41.647,41.895,42.127,42.149,42.222,42.382,42.497,42.728,42.959,43.131,43.251,43.333,43.351,43.486,43.663,43.905,44.134,44.221,44.321,44.609,44.626,44.649
G19 , Caesalpinioideae , Sclerolobium chrysophyllum Poepp & Endl , Tachi vermelho ,850,42.636,42.958,43.277,43.674,44.037,44.175,44.338,44.713,44.976,45.393,45.783,46.13,46.362,46.503,46.687,47.1,47.464,47.865,48.601,48.896,48.896,48.896,49.149,49.66
G19 , Sapotaceae , Pouteria paraensis , Abiu seco ,851,43.756,43.756,43.762,43.753,43.755,43.752,43.756,43.765,43.789,43.857,43.937,44.016,44.061,44.062,44.133,44.243,44.358,44.437,44.503,44.533,44.532,44.603,44.612,44.692
G19 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1567,18.5,18.504,18.498,18.494,18.471,18.501,18.489,18.512,18.508,18.514,18.518,18.514,18.519,18.524,18.521,18.543,18.608,18.589,18.68,18.665,18.688,18.744,18.841,18.994
G19 , Sapotaceae , Pouteria macrophylla ( Lamarck ) Eyma , Abiu cutite ,1571,19.3,19.342,19.474,19.592,19.711,19.828,19.912,20.102,20.166,20.205,20.376,20.516,20.656,20.751,20.908,21.018,21.12,21.203,21.258,21.281,21.353,21.635,21.77,22.188
G19 , Myrtaceae , Myrciaria cf. floribunda ( West ex Willd ) Berg , Goiabinha ,1572,14.3,14.299,14.296,14.335,14.399,14.417,14.439,14.501,14.536,14.593,14.664,14.713,14.725,14.729,14.733,14.769,14.842,14.909,14.967,15.01,15.015,15.018,15.069,15.123
G19 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1577,20.2,20.197,20.217,20.283,20.368,20.303,20.309,20.419,20.467,20.596,20.64,20.706,20.706,20.744,20.819,20.876,20.969,21.007,21.041,21.057,21.085,21.154,21.209,21.334
G19 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,1569,11.149,11.207,11.246,11.284,11.368,11.415,11.447,11.535,11.645,11.708,11.761,11.757,11.762,11.797,11.864,11.938,11.99,12.048,12.119,12.14,12.162,12.278,12.307,12.451
G20 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1576,13.966,13.968,13.97,13.977,13.984,13.981,13.968,13.982,13.977,14,14.064,14.119,14.136,14.14,14.144,14.146,14.145,14.192,14.264,14.286,14.292,14.305,14.261,14.23
G20 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,894,45.1,45.101,45.098,45.095,45.101,45.097,45.098,45.102,45.101,45.103,45.106,45.111,45.093,45.095,45.077,45.112,45.156,45.17,45.166,45.217,45.237,45.224,45.209,45.182
G20 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1585,13.2,13.198,13.202,13.204,13.239,13.237,13.237,13.239,13.239,13.247,13.254,13.259,13.253,13.266,13.257,13.255,13.255,13.267,13.258,13.272,13.3,13.307,13.322,13.345
G20 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1578,10.6,10.599,10.629,10.663,10.674,10.675,10.674,10.676,10.678,10.704,10.77,10.819,10.819,10.827,10.83,10.85,10.855,10.949,11.063,11.082,11.078,11.082,11.099,11.12
G20 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1579,16,16,16.029,16.074,16.116,16.123,16.124,16.126,16.126,16.144,16.148,16.15,16.171,16.191,16.192,16.229,16.228,16.272,16.353,16.375,16.376,16.394,16.409,16.442
G20 , Sapotaceae , Manilkara cavalcantei Pires & W. A . Rodrigues  , Macarandubinha ,1586,30.1,30.099,30.105,30.152,30.25,30.244,30.268,30.266,30.318,30.451,30.599,30.732,30.807,30.911,31.002,31.082,31.163,31.326,31.443,31.558,31.702,31.75,31.749,31.796
F21 , Meliaceae , Trichilia lequente , Caxua ,1584,30.443,30.443,30.475,30.538,30.584,30.584,30.577,30.586,30.585,30.605,30.627,30.662,30.674,30.702,30.713,30.724,30.729,30.75,30.775,30.804,30.848,30.883,30.861,30.875
G21 , Caesalpinioideae , Tachigalia myrmecophila ( Ducke ) Ducke , Tachi preto folha grauda  ,939,42.5,42.814,43.102,43.404,43.688,43.775,44.04,44.404,44.693,44.984,45.291,45.601,45.737,45.888,46.127,46.474,46.651,46.923,47.207,47.42,47.547,47.649,47.598,47.547
G21 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,941,61.759,61.77,61.78,61.785,61.799,61.793,61.839,61.81,61.821,61.857,61.923,61.982,61.972,61.995,62.052,62.076,62.112,62.152,62.181,62.19,62.235,62.252,62.257,62.28
G21 , Apocynaceae , Geissospermum sericeum (Benth.)Hook. , Quinarana ,942,57.988,57.991,57.998,58.002,57.999,58.007,58.017,58.023,58.021,58.015,58.013,58.013,58.013,58.015,58.016,58.073,58.078,58.077,58.082,58.075,58.075,58.064,58.065,58.054
G21 , Lecythidaceae , Eschweilera coriacea ( A. P. Decandolle ) Mart ex Berg , Matamata branco ,1589,23.604,23.601,23.612,23.653,23.674,23.696,23.695,23.701,23.703,23.722,23.724,23.728,23.727,23.729,23.729,23.726,23.735,23.731,23.734,23.734,23.735,23.733,23.736,23.736
G21 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1587,10.6,10.602,10.598,10.6,10.603,10.6,10.604,10.601,10.596,10.608,10.611,10.621,10.619,10.627,10.624,10.67,10.682,10.797,10.879,10.889,10.91,10.935,10.969,11.028
G22 , Annonaceae , Duguetia echinophora R.E. Fries  , Envira surucucu ,1588,16.2,16.225,16.232,16.23,16.24,16.255,16.26,16.273,16.271,16.313,16.317,16.322,16.312,16.289,16.319,16.366,16.408,16.443,16.446,16.567,16.578,16.577,16.565,16.553
G22 , Cecropiaceae , Pouruma guianensis Aubl. , Embaubarana ,982,49.8,49.829,49.917,50.056,50.248,50.402,50.503,50.669,50.778,50.9,51.124,51.352,51.524,51.715,51.906,52.053,52.199,52.424,52.664,52.887,53.156,53.392,53.504,53.851
F22 , Cecropiaceae , Pouruma guianensis Aubl. , Embaubarana ,983,52.183,52.274,52.388,52.433,52.467,52.489,52.55,52.618,52.65,52.784,52.912,53.006,53.029,53.081,53.163,53.213,53.266,53.355,53.476,53.578,53.704,53.828,53.862,54.019
G22 , Burseraceae , Trattinnickia rhoifolia Winlld. , Breu sucuruba ,984,52.7,52.709,52.723,52.738,52.708,52.72,52.732,52.749,52.76,52.766,52.775,52.778,52.776,52.788,52.779,52.794,52.8,52.813,52.813,52.816,52.784,52.81,52.836,52.887
G22 , Sapotaceae , Pouteria biloculares (Winkler)Baehni , Abiu casca grossa ,1598,14.2,14.2,14.199,14.195,14.195,14.197,14.2,14.197,14.192,14.187,14.22,14.247,14.243,14.245,14.247,14.251,14.261,14.287,14.304,14.297,14.301,14.292,14.296,14.292
G22 , Boraginaceae , Cordia bicolor DC. , Freijo branco ,1593,12.1,12.151,12.319,12.387,12.645,12.728,12.786,12.81,12.825,12.962,13.107,13.21,13.234,13.298,13.359,13.362,13.381,13.457,13.562,13.611,13.657,13.709,13.712,13.767
G22 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1594,18.4,18.397,18.415,18.458,18.498,18.508,18.499,18.507,18.502,18.519,18.564,18.61,18.6,18.629,18.635,18.639,18.673,18.69,18.73,18.741,18.781,18.817,18.832,18.883
G22 , Flacourtiaceae , Casearia javitensis H. B. K. , Caneleira ,1602,14.224,14.304,14.378,14.443,14.46,14.465,14.467,14.475,14.461,14.484,14.485,14.486,14.487,14.516,14.505,14.507,14.511,14.517,14.517,14.531,14.523,14.529,14.526,14.53
G22 , Annonaceae , Duguetia echinophora R.E. Fries  , Envira surucucu ,1604,10.117,10.125,10.127,10.126,10.125,10.127,10.124,10.131,10.139,10.145,10.146,10.146,10.148,10.143,10.148,10.158,10.15,10.157,10.163,10.161,10.164,10.154,10.154,10.143
G23 , Nyctaginaceae , Neea floribunda Poepp & Endl. , Joao  grande ,1605,22.873,22.941,22.963,22.976,22.984,22.974,22.982,22.998,23,23.021,23.023,23.044,23.045,23.048,23.045,23.046,23.049,23.05,23.051,23.047,23.05,23.047,23.051,23.052
F23 , Boraginaceae , Cordia bicolor A.DC. , Freijo branco ,1019,38.923,39.076,39.199,39.331,39.378,39.38,39.581,39.705,39.727,39.825,39.909,39.944,39.946,39.946,40.113,40.303,40.523,40.711,40.618,40.621,40.621,40.95,41.125,41.151
G23 , Cecropiaceae , Pouruma guianensis Aubl. , Embaubarana ,1018,35.2,35.212,35.239,35.25,35.27,35.283,35.306,35.326,35.336,35.377,35.394,35.418,35.428,35.473,35.508,35.559,35.634,35.728,35.827,35.846,35.878,36.002,36.025,36.077
G23 , Meliaceae , Carapa guianensis Aubl. , Andiroba ,1020,52,52.376,52.782,53.09,53.294,53.406,53.525,53.677,53.827,54.041,54.265,54.427,54.46,54.524,54.672,54.898,55.162,55.4,55.572,55.701,55.674,56.084,56.188,56.224
G23 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1609,12.3,12.301,12.309,12.45,12.549,12.634,12.757,12.863,13.132,13.428,13.829,14.024,14.219,14.279,14.446,14.546,14.637,14.705,14.872,14.897,14.95,15.017,15.103,15.256
G23 , Lauraceae , Mezilaurus duckei van der Werff , Itauba abacate ,1615,19.744,19.835,19.905,19.94,19.949,19.949,19.948,19.999,20.087,20.253,20.386,20.426,20.428,20.432,20.464,20.541,20.653,20.761,20.798,20.814,20.818,20.833,20.914,21.011
G23 , Lecythidaceae , Lecythis lurida ( Miers ) Mori  , Jarana ,1618,11.774,11.778,11.761,11.872,11.982,12.039,12.083,12.152,12.192,12.267,12.314,12.342,12.341,12.386,12.378,12.382,12.509,12.676,13.01,12.972,13.114,13.204,13.206,13.298
G23 , Sapotaceae , Pouteria biloculares (Winkler)Baehni , Abiu casca grossa ,1616,29.8,29.796,29.84,29.859,29.867,29.839,29.798,29.854,29.844,29.918,29.968,29.989,30.003,30.058,30.09,30.103,30.17,30.317,30.386,30.421,30.417,30.424,30.435,30.454
G23 , Meliaceae , Carapa guianensis Audl. , Andiroba ,1614,34.2,34.189,34.283,34.365,34.403,34.436,34.438,34.466,34.472,34.596,34.707,34.801,34.82,34.883,34.919,34.965,35.058,35.183,35.228,35.248,35.265,35.273,35.253,35.241
G23 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1619,29,28.997,29.002,29.045,29.082,29.09,29.117,29.154,29.209,29.365,29.479,29.615,29.66,29.834,29.95,30.009,30.061,30.188,30.293,30.326,30.392,30.583,30.585,30.778
G23 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1622,20.6,20.635,20.677,20.739,20.747,20.768,20.786,20.827,20.831,20.94,21.072,21.147,21.154,21.226,21.327,21.359,21.386,21.415,21.486,21.536,21.541,21.589,21.603,21.665
G23 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1620,21.3,21.286,21.342,21.407,21.479,21.525,21.621,21.731,21.816,21.909,21.918,21.939,21.996,22.062,22.087,22.143,22.228,22.304,22.374,22.425,22.432,22.477,22.484,22.537
G23 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1608,15.7,15.708,15.714,15.714,15.717,15.719,15.715,15.715,15.717,15.727,15.726,15.749,15.742,15.741,15.758,15.769,15.758,15.774,15.767,15.766,15.768,15.766,15.767,15.767
L00 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1612,19.8,19.82,19.932,20.062,20.102,20.107,20.108,20.15,20.262,20.351,20.435,20.486,20.503,20.522,20.517,20.554,20.572,20.607,20.619,20.631,20.621,20.635,20.622,20.623
L00 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1627,28.226,28.219,28.264,28.262,28.342,28.346,28.347,28.351,28.353,28.353,28.363,28.397,28.419,28.472,28.496,28.504,28.519,28.572,28.64,28.701,28.74,28.791,28.795,28.85
L00 , Meliaceae , Carapa guianensis Aubl. , Andiroba ,33,46.99,46.988,47.018,47.029,47.036,47.041,47.032,47.04,47.04,47.068,47.065,47.086,47.085,47.098,47.102,47.101,47.118,47.135,47.174,47.183,47.198,47.198,47.194,47.191
L00 , Moraceae , Maquira guianensis ( Aubl ) Hub. , Muiratinga ,1631,11.001,11.002,11.011,11.059,11.117,11.136,11.146,11.163,11.201,11.275,11.348,11.398,11.437,11.504,11.548,11.575,11.614,11.699,11.773,11.775,11.77,11.796,11.816,11.863
L00 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,38,65.175,65.255,65.401,65.437,65.413,65.352,65.289,65.385,65.394,65.523,65.58,65.632,65.632,65.608,65.62,65.681,65.784,65.891,65.99,66.031,66.043,66.063,66.089,66.135
L01 , Caesalpinioideae , Tachigalia myrmecophila ( Ducke ) Ducke , Tachi preto folha grauda  ,37,40.108,40.451,40.795,41.064,41.28,41.4,41.559,41.925,42.253,42.52,42.869,43.095,43.19,43.246,43.299,43.664,44.061,44.462,45.024,45.459,45.459,46.702,46.712,46.722
L01 , Ulmaceae , Ampelocera edentula Kuhl , Farinha seca ,1638,24.1,24.098,24.126,24.168,24.175,24.196,24.212,24.297,24.416,24.52,24.624,24.756,24.815,24.874,24.925,25.077,25.22,25.319,25.459,25.505,25.554,25.636,25.595,25.554
K01 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1640,10.7,10.7,10.706,10.696,10.699,10.699,10.697,10.698,10.697,10.753,10.784,10.811,10.81,10.831,10.834,10.872,10.882,10.916,10.931,10.948,10.963,10.966,10.969,10.976
L01 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,63,71.224,71.268,71.282,71.267,71.244,71.211,71.306,71.358,71.385,71.413,71.44,71.467,71.465,71.459,71.462,71.459,71.47,71.502,71.503,71.509,71.523,71.517,71.503,71.483
L02 , Papilionoideae , Alexa grandiflora Ducke , Melancieira ,67,44.6,44.603,44.632,44.649,44.66,44.665,44.671,44.685,44.689,44.719,44.722,44.731,44.73,44.729,44.733,44.731,44.731,44.738,44.738,44.746,44.731,44.734,44.741,44.751
L02 , Sapotaceae , Microphylis sp. , Abiu magabarana ,1645,18.777,18.798,18.772,18.777,18.768,18.769,18.768,18.771,18.77,18.786,18.822,18.823,18.823,18.823,18.822,18.835,18.838,18.838,18.838,18.843,18.846,18.848,18.842,18.838
L02 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1647,21.583,21.579,21.582,21.58,21.58,21.581,21.579,21.581,21.581,21.581,21.582,21.583,21.585,21.586,21.587,21.587,21.589,21.588,21.588,21.588,21.588,21.587,21.585,21.582
L02 , Rubiaceae , Chimarrhis turbinata DC. , Pau de remo ,1653,15.588,15.587,15.587,15.584,15.581,15.585,15.582,15.577,15.58,15.582,15.579,15.591,15.585,15.576,15.58,15.58,15.579,15.596,15.583,15.581,15.582,15.593,15.607,15.588
K02 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,68,49.499,49.514,49.552,49.538,49.545,49.551,49.591,49.638,49.644,49.645,49.666,49.666,49.665,49.684,49.679,49.686,49.704,49.787,49.803,49.819,49.834,49.837,49.835,49.836
K02 , Sapotaceae , Michopholis venulosa Pierre , Abiu rosadinha ,72,54.5,54.51,54.558,54.597,54.627,54.611,54.616,54.644,54.634,54.685,54.758,54.787,54.779,54.795,54.799,54.851,54.871,54.923,54.944,54.951,54.981,54.989,54.974,54.981
L03 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,73,58.7,59.205,59.172,59.167,59.161,59.163,59.42,59.67,59.855,60.108,60.198,60.318,60.433,60.657,60.834,61.026,61.296,61.516,61.618,61.63,62.089,62.602,62.765,62.805
K03 , Lauraceae  , Licaria brasiliensis (Nees) Kosterm. , Louro amarelo ,1660,13.307,13.371,13.417,13.433,13.428,13.452,13.497,13.57,13.615,13.682,13.744,13.796,13.789,13.84,13.926,13.989,14.06,14.104,14.137,14.176,14.211,14.221,14.23,14.249
L03 , Bignoniaceae , Jacaranda copaia (Aubl.) D.Don , Parapara ,160,37.2,37.203,37.221,37.23,37.231,37.231,37.231,37.244,37.272,37.369,37.421,37.44,37.439,37.448,37.454,37.455,37.498,37.591,37.679,37.733,37.752,37.76,37.766,37.779
L03 , Papilionoideae , Parkia multijuga Benth. , Fava arara tucupi ,161,49.09,49.331,49.533,49.696,49.816,49.827,49.863,50,50.001,50.052,50.058,50.074,50.081,50.096,50.106,50.116,50.126,50.138,50.174,50.188,50.199,50.205,50.212,50.221
L03 , Euphorbiaceae , Hevea brasiliensis Muell. Arg. , Seringueira ,1667,12.103,12.15,12.25,12.324,12.353,12.347,12.355,12.459,12.584,12.69,12.84,12.767,12.755,12.757,12.803,12.853,12.876,13.078,12.986,12.99,12.981,13.002,12.989,12.996
L04 , Meliaceae , Carapa guianensis Aubl. , Andiroba ,164,40.589,40.602,40.621,40.621,40.624,40.625,40.621,40.625,40.619,40.647,40.632,40.638,40.644,40.651,40.659,40.655,40.652,40.653,40.654,40.696,40.691,40.676,40.667,40.644
L04 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1669,14.667,14.675,14.685,14.668,14.686,14.678,14.682,14.686,14.688,14.704,14.716,14.726,14.72,14.717,14.718,14.721,14.736,14.89,14.936,14.965,15.012,15.157,15.296,15.358
L05 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1671,10.701,10.702,10.71,10.723,10.731,10.728,10.73,10.738,10.735,10.743,10.741,10.754,10.757,10.767,10.775,10.777,10.779,10.786,10.788,10.793,10.79,10.787,10.801,10.812
L05 , Caesalpinioideae , Dialium sp. , Cocao ,249,37.097,37.095,37.096,37.097,37.098,37.099,37.096,37.092,37.094,37.082,37.107,37.116,37.098,37.103,37.103,37.103,37.1,37.1,37.099,37.099,37.103,37.099,37.102,37.101
L05 , Moraceae , Omedia perebea , Muiratinga folha grauda  ,250,52.677,52.675,52.705,52.692,52.704,52.678,52.676,52.689,52.684,52.7,52.747,52.779,52.785,52.783,52.781,52.794,52.799,52.808,52.812,52.813,52.81,52.804,52.809,52.807
L05 , Olacaceae , Minquartia guianensis Aubl. , Acariquara ,252,41.1,41.101,41.101,41.098,41.099,41.103,41.096,41.097,41.095,41.096,41.091,41.094,41.091,41.093,41.095,41.094,41.094,41.108,41.111,41.124,41.127,41.098,41.097,41.098
L05 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1681,15.995,15.996,15.997,15.997,15.996,15.996,15.993,16.014,16.086,16.176,16.254,16.281,16.279,16.286,16.279,16.287,16.251,16.289,16.289,16.282,16.293,16.291,16.295,16.297
L06 , Burseraceae , Tetragastris altissima ( Aubl ) Swartz , Breu manga ,1686,15.598,15.596,15.595,15.594,15.595,15.594,15.594,15.593,15.595,15.597,15.604,15.603,15.606,15.616,15.621,15.631,15.633,15.64,15.655,15.685,15.687,15.701,15.714,15.741
L06 , Meliaceae , Guarea subsessiliflora C. DC. , Andirobarana ,257,36.564,36.577,36.64,36.687,36.728,36.729,36.729,36.746,36.759,36.805,36.831,36.889,36.909,36.931,36.946,36.961,36.969,36.984,36.989,36.997,37.005,37.036,37.047,37.09
L06 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,261,67.442,67.535,67.626,67.647,67.603,67.625,67.617,67.713,67.676,67.74,67.785,67.814,67.807,67.82,67.946,68.012,68.163,68.357,68.511,68.602,68.693,68.941,68.994,69.009
L06 , Elaecorpaceae , Sloanea excelsa  , urucurana ,262,41.514,41.54,41.589,41.716,41.874,41.977,42.007,42.023,41.874,41.869,42.307,42.183,42.299,42.464,42.555,42.613,42.772,42.853,42.877,42.836,42.972,43.223,43.383,43.475
L06 , Papilionoideae , Swartzia guianensis  , Paraputaca  ,256,40.284,40.447,40.639,40.835,40.997,41.02,41.058,41.056,41.067,41.102,41.208,41.281,41.322,41.414,41.526,41.582,41.761,41.999,42.204,42.364,42.532,42.683,42.691,42.754
L06 , Cecropiaceae , Pouruma guianensis Aubl. , Embaubarana ,255,39.023,39.101,39.201,39.299,39.391,39.432,39.468,39.613,39.676,39.882,40.068,40.191,40.265,40.367,40.484,40.56,40.668,40.879,41.046,41.138,41.184,41.242,41.263,41.342
L06 , Burseraceae , Tetragastris altissima ( Aubl ) Swartz , Breu manga ,1690,20.4,20.398,20.468,20.552,20.542,20.603,20.684,20.827,20.966,21.199,21.429,21.538,21.556,21.624,21.801,21.887,21.973,21.971,22.024,22.041,22.064,22.138,22.169,22.275
L06 , Caesalpinaceae , Dialium sp. , Cocao ,1692,12.501,12.542,12.551,12.604,12.566,12.614,12.616,12.655,12.744,12.883,12.93,12.949,12.957,12.958,12.963,12.969,12.986,12.997,13.007,13.004,13.007,13.01,13.01,13.013
L07 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,1694,18.901,18.936,18.971,18.978,18.958,18.973,18.97,18.976,18.972,18.999,18.98,18.981,18.964,18.975,18.98,18.977,18.999,19.057,19.042,19.05,19.058,19.066,19.075,19.093
L07 , Sapotaceae , Pouteria paraensis , Abiu seco ,342,37.395,37.4,37.413,37.418,37.42,37.413,37.402,37.427,37.431,37.454,37.49,37.522,37.529,37.56,37.591,37.607,37.633,37.679,37.68,37.704,37.709,37.777,37.792,37.875
L07 , Lauraceae , Ocotea sp. , Louro abacate ,343,60.163,60.178,60.193,60.313,60.318,60.324,60.386,60.501,60.59,60.7,60.804,60.917,60.974,61.034,61.076,61.109,61.143,61.152,61.167,61.181,61.215,61.246,61.259,61.303
L07 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,339,54.558,54.64,54.706,54.759,54.791,54.823,54.819,54.987,54.928,54.994,55.031,55.072,55.14,55.115,55.133,55.177,55.309,55.455,55.57,55.566,55.623,55.794,55.862,56.101
L07 , Mimosaceae , Sipararuna cristata ( Poepp et Endl ) A. DC. , Capitiu ,1702,18.879,18.892,18.899,18.894,18.895,18.895,18.889,18.884,18.875,18.88,18.892,18.897,18.894,18.891,18.888,18.896,18.894,18.9,18.901,18.898,18.905,18.904,18.904,18.903
L08 , Lecythidaceae , Lecythis lurida (Miers) Mori , Jarana  ,346,90.77,90.791,90.821,90.836,90.859,90.839,90.804,90.863,90.822,90.825,90.833,90.857,90.855,90.878,90.902,90.957,90.993,91.046,91.068,91.073,91.079,91.086,91.079,91.079
L08 , Mimosaceae , Inga edulis Mart. , Inga cipo ,1713,12,11.996,12.043,12.186,12.237,12.285,12.29,12.319,12.31,12.337,12.535,12.636,12.694,12.764,12.782,12.949,12.883,12.902,12.958,12.96,12.968,13.123,13.169,13.371
L08 , Mimosaceae , Inga edulis Mart. , Inga cipo ,1720,14.4,14.393,14.513,14.642,14.708,14.738,14.743,14.763,14.751,14.81,14.898,14.973,14.992,15.009,15.045,15.131,15.193,15.246,15.258,15.261,15.287,15.298,15.29,15.293
L08 , Mimosaceae , Inga poliphylla , Inga pretinha ,1710,12.903,12.906,12.999,13.081,13.166,13.168,13.161,13.167,13.171,13.227,13.381,13.41,13.426,13.44,13.446,13.447,13.448,13.479,13.54,13.544,13.555,13.622,13.634,13.712
L08 , Ulmaceae , Ampelocera edentula Kuhl , Farinha seca ,1715,15.451,15.453,15.461,15.463,15.462,15.46,15.45,15.456,15.457,15.461,15.461,15.477,15.472,15.477,15.482,15.482,15.489,15.489,15.498,15.503,15.522,15.547,15.566,15.61
